,image,class,set
2601,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238501876-245324.JPG,,test
2602,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238501877-320668.JPG,,test
2603,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238501921-245331.JPG,,test
2604,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502106-245366.JPG,,test
2605,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502122-320695.JPG,,test
2606,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502122-320697.JPG,,test
2607,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502198-23242.JPG,,test
2608,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502211-245379.JPG,,test
2609,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502259-97222.JPG,,test
2610,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502286-245391.JPG,,test
2611,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502290-171422.JPG,,test
2612,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502373-23279.JPG,,test
2613,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502373-23280.JPG,,test
2614,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502373-23281.JPG,,test
2615,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502398-23286.JPG,,test
2616,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502416-245420.JPG,,test
2617,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502519-97246.JPG,,test
2618,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502557-320753.JPG,,test
2619,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502609-97263.JPG,,test
2620,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502659-97277.JPG,,test
2621,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502721-245450.JPG,,test
2622,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502729-97292.JPG,,test
2623,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502773-23340.JPG,,test
2624,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502775-171486.JPG,,test
2625,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502781-245463.JPG,,test
2626,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502866-245473.JPG,,test
2627,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502909-97323.JPG,,test
2628,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502922-320798.JPG,,test
2629,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503006-245493.JPG,,test
2630,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503035-171521.JPG,,test
2631,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503051-245502.JPG,,test
2632,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503051-245504.JPG,,test
2633,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503087-320817.JPG,,test
2634,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503143-23403.JPG,,test
2635,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503157-320824.JPG,,test
2636,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503157-320829.JPG,,test
2637,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503157-320830.JPG,,test
2638,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503229-97378.JPG,,test
2639,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503229-97379.JPG,,test
2640,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503297-320865.JPG,,test
2641,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503309-97395.JPG,,test
2642,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503310-171564.JPG,,test
2643,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503310-171565.JPG,,test
2644,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503323-23427.JPG,,test
2645,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503359-97402.JPG,,test
2646,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503359-97403.JPG,,test
2647,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503359-97404.JPG,,test
2648,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503361-245542.JPG,,test
2649,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503362-320874.JPG,,test
2650,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503373-23433.JPG,,test
2651,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503373-23434.JPG,,test
2652,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503451-245550.JPG,,test
2653,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503515-171585.JPG,,test
2654,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503608-23476.JPG,,test
2655,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503648-23496.JPG,,test
2656,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503825-171643.JPG,,test
2657,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503856-245614.JPG,,test
2658,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503883-23519.JPG,,test
2659,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503959-97477.JPG,,test
2660,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238503979-97480.JPG,,test
2661,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504044-97492.JPG,,test
2662,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504095-171681.JPG,,test
2663,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504146-245659.JPG,,test
2664,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504153-23555.JPG,,test
2665,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504189-97513.JPG,,test
2666,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504237-321039.JPG,,test
2667,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504252-321041.JPG,,test
2668,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504344-97552.JPG,,test
2669,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504351-245687.JPG,,test
2670,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504358-23593.JPG,,test
2671,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504361-245691.JPG,,test
2672,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504397-321053.JPG,,test
2673,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504442-321067.JPG,,test
2674,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504459-97573.JPG,,test
2675,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504520-171753.JPG,,test
2676,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504527-321081.JPG,,test
2677,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504581-245713.JPG,,test
2678,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504818-23672.JPG,,test
2679,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504822-321111.JPG,,test
2680,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504844-97645.JPG,,test
2681,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504844-97646.JPG,,test
2682,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504878-23675.JPG,,test
2683,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504878-23679.JPG,,test
2684,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504895-171809.JPG,,test
2685,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504954-97660.JPG,,test
2686,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504964-97663.JPG,,test
2687,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504966-245780.JPG,,test
2688,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504977-321131.JPG,,test
2689,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238504997-321134.JPG,,test
2690,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505000-171818.JPG,,test
2691,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505070-171826.JPG,,test
2692,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505077-321153.JPG,,test
2693,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505248-23741.JPG,,test
2694,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505303-23750.JPG,,test
2695,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505312-321186.JPG,,test
2696,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505375-171864.JPG,,test
2697,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505408-23766.JPG,,test
2698,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505434-97715.JPG,,test
2699,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505568-23788.JPG,,test
2700,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505568-23789.JPG,,test
2701,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505578-23791.JPG,,test
2702,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505587-321226.JPG,,test
2703,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505695-171911.JPG,,test
2704,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505719-97775.JPG,,test
2705,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505734-97778.JPG,,test
2706,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505753-23820.JPG,,test
2707,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505764-97780.JPG,,test
2708,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505764-97781.JPG,,test
2709,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505767-321257.JPG,,test
2710,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505767-321258.JPG,,test
2711,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505899-97807.JPG,,test
2712,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505902-321270.JPG,,test
2713,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238505911-245921.JPG,,test
2714,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506008-23863.JPG,,test
2715,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506066-245948.JPG,,test
2716,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506068-23877.JPG,,test
2717,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506137-321320.JPG,,test
2718,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506243-23906.JPG,,test
2719,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506292-321353.JPG,,test
2720,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506340-172029.JPG,,test
2721,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506403-23938.JPG,,test
2722,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506434-97887.JPG,,test
2723,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506436-246029.JPG,,test
2724,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506447-321389.JPG,,test
2725,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506475-172051.JPG,,test
2726,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506475-172052.JPG,,test
2727,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506534-97907.JPG,,test
2728,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506534-97908.JPG,,test
2729,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506540-172057.JPG,,test
2730,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506551-246049.JPG,,test
2731,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506595-172065.JPG,,test
2732,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506651-246062.JPG,,test
2733,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506658-23979.JPG,,test
2734,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506660-172085.JPG,,test
2735,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506663-23982.JPG,,test
2736,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506687-321429.JPG,,test
2737,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506687-321430.JPG,,test
2738,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506690-172106.JPG,,test
2739,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506726-246066.JPG,,test
2740,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506756-246072.JPG,,test
2741,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506756-246074.JPG,,test
2742,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506787-321442.JPG,,test
2743,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506800-172131.JPG,,test
2744,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506853-24020.JPG,,test
2745,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506882-321453.JPG,,test
2746,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506894-97977.JPG,,test
2747,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507011-246125.JPG,,test
2748,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507025-172183.JPG,,test
2749,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507028-24047.JPG,,test
2750,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507064-98002.JPG,,test
2751,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507094-98006.JPG,,test
2752,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507137-321496.JPG,,test
2753,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507235-172227.JPG,,test
2754,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507240-172228.JPG,,test
2755,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507241-246165.JPG,,test
2756,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507276-246175.JPG,,test
2757,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507420-172270.JPG,,test
2758,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507557-321570.JPG,,test
2759,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507659-98106.JPG,,test
2760,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507725-172337.JPG,,test
2761,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507754-98127.JPG,,test
2762,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507772-321593.JPG,,test
2763,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507836-246274.JPG,,test
2764,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507904-98162.JPG,,test
2765,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507909-98165.JPG,,test
2766,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507961-246296.JPG,,test
2767,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507961-246298.JPG,,test
2768,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507964-98176.JPG,,test
2769,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238507964-98177.JPG,,test
2770,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508022-321636.JPG,,test
2771,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508030-172406.JPG,,test
2772,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508030-172407.JPG,,test
2773,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508032-321649.JPG,,test
2774,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508046-246312.JPG,,test
2775,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508053-24225.JPG,,test
2776,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508119-98209.JPG,,test
2777,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508161-246337.JPG,,test
2778,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508161-246338.JPG,,test
2779,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508161-246339.JPG,,test
2780,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508250-172458.JPG,,test
2781,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508301-246366.JPG,,test
2782,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508301-246367.JPG,,test
2783,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508308-24260.JPG,,test
2784,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508316-246370.JPG,,test
2785,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508351-246374.JPG,,test
2786,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508370-172479.JPG,,test
2787,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508370-172480.JPG,,test
2788,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508466-246399.JPG,,test
2789,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508468-24282.JPG,,test
2790,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508547-321732.JPG,,test
2791,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508761-246452.JPG,,test
2792,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508782-321770.JPG,,test
2793,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508923-24372.JPG,,test
2794,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508961-246510.JPG,,test
2795,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508961-246512.JPG,,test
2796,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508973-24379.JPG,,test
2797,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509020-172603.JPG,,test
2798,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509090-172613.JPG,,test
2799,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509171-246566.JPG,,test
2800,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509255-172639.JPG,,test
2801,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509294-98416.JPG,,test
2802,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509314-98420.JPG,,test
2803,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509317-321879.JPG,,test
2804,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509321-246585.JPG,,test
2805,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509368-24446.JPG,,test
2806,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509445-172666.JPG,,test
2807,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509522-321920.JPG,,test
2808,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509529-98465.JPG,,test
2809,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509609-98474.JPG,,test
2810,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509609-98476.JPG,,test
2811,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509661-246651.JPG,,test
2812,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509763-24528.JPG,,test
2813,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509803-24537.JPG,,test
2814,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238509838-24539.JPG,,test
2815,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238510016-246714.JPG,,test
2816,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238510016-246715.JPG,,test
2817,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238510085-172772.JPG,,test
2818,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238510307-322068.JPG,,test
2819,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238510381-246780.JPG,,test
2820,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238510393-24640.JPG,,test
2821,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238510464-98642.JPG,,test
2822,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238510645-172861.JPG,,test
2823,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238510658-24669.JPG,,test
